순서,시도,시군구,주택유형,겨울철_실내라돈농도
2541,광주광역시,남구,단독주택 ,47.1
2542,광주광역시,남구,단독주택 ,21.9
2543,광주광역시,남구,단독주택 ,61.6
2544,광주광역시,남구,단독주택 ,35.3
2545,광주광역시,남구,단독주택 ,56.5
2546,광주광역시,남구,단독주택 ,65
2547,광주광역시,남구,단독주택 ,26.4
2548,광주광역시,남구,단독주택 ,18.5
2549,광주광역시,남구,단독주택 ,160.4
2550,광주광역시,남구,단독주택 ,43.4
2551,광주광역시,남구,연립다세대,15.6
2552,광주광역시,남구,단독주택 ,23.7
2553,광주광역시,남구,단독주택 ,136.3
2554,광주광역시,남구,단독주택 ,61.4
2555,광주광역시,남구,연립다세대,37.8
2556,광주광역시,남구,단독주택 ,106.2
2557,광주광역시,남구,단독주택 ,78.6
2558,광주광역시,남구,연립다세대,120.8
2559,광주광역시,남구,단독주택 ,59.4
2560,광주광역시,남구,단독주택 ,35
2561,광주광역시,남구,단독주택 ,52.6
2562,광주광역시,남구,단독주택 ,91.9
2563,광주광역시,남구,단독주택 ,24.4
2564,광주광역시,남구,단독주택 ,18.7
2565,광주광역시,남구,단독주택 ,25.7
2566,광주광역시,남구,단독주택 ,16.4
2567,광주광역시,남구,단독주택 ,26.2
2568,광주광역시,남구,단독주택 ,29
2569,광주광역시,남구,단독주택 ,13.8
2570,광주광역시,남구,단독주택 ,20.7
2571,광주광역시,남구,단독주택 ,26.9
2572,광주광역시,남구,단독주택 ,51.3
2573,광주광역시,남구,단독주택 ,108.2
2574,광주광역시,남구,단독주택 ,115.7
2575,광주광역시,동구,단독주택 ,43.4
2576,광주광역시,동구,단독주택 ,23.2
2577,광주광역시,동구,연립다세대,23.8
2578,광주광역시,동구,연립다세대,10
2579,광주광역시,동구,단독주택 ,126.4
2580,광주광역시,동구,단독주택 ,95
2581,광주광역시,동구,단독주택 ,26.1
2582,광주광역시,동구,단독주택 ,14.4
2583,광주광역시,동구,단독주택 ,9.3
2584,광주광역시,동구,연립다세대,24.2
2585,광주광역시,동구,연립다세대,23.4
2586,광주광역시,동구,연립다세대,7
2587,광주광역시,동구,단독주택 ,69.2
2588,광주광역시,동구,단독주택 ,87
2589,광주광역시,동구,연립다세대,67.7
2590,광주광역시,동구,연립다세대,23.3
2591,광주광역시,동구,단독주택 ,37
2592,광주광역시,동구,단독주택 ,19
2593,광주광역시,동구,단독주택 ,51.9
2594,광주광역시,동구,단독주택 ,53.5
2595,광주광역시,동구,단독주택 ,25.2
2596,광주광역시,동구,단독주택 ,53.1
2597,광주광역시,동구,연립다세대,17.5
2598,광주광역시,동구,단독주택 ,50.1
2599,광주광역시,동구,단독주택 ,85.9
2600,광주광역시,동구,단독주택 ,109.9
2601,광주광역시,동구,단독주택 ,43.3
2602,광주광역시,동구,단독주택 ,57.2
2603,광주광역시,동구,연립다세대,16.2
2604,광주광역시,동구,연립다세대,21.2
2605,광주광역시,동구,단독주택 ,152.7
2606,광주광역시,동구,단독주택 ,58.2
2607,광주광역시,동구,단독주택 ,12.3
2608,광주광역시,동구,단독주택 ,21
2609,광주광역시,동구,연립다세대,18.1
2610,광주광역시,동구,연립다세대,21.2
2611,광주광역시,동구,단독주택 ,13.2
2612,광주광역시,동구,단독주택 ,56.8
2613,광주광역시,동구,단독주택 ,49.9
2614,광주광역시,동구,단독주택 ,22
2615,광주광역시,동구,단독주택 ,68.5
2616,광주광역시,동구,단독주택 ,34.1
2617,광주광역시,동구,단독주택 ,62.5
2618,광주광역시,동구,단독주택 ,51.9
2619,광주광역시,동구,단독주택 ,99
2620,광주광역시,동구,단독주택 ,240.4
2621,광주광역시,동구,단독주택 ,60.2
2622,광주광역시,동구,단독주택 ,45.6
2623,광주광역시,동구,단독주택 ,13.6
2624,광주광역시,동구,단독주택 ,166.2
2625,광주광역시,동구,단독주택 ,37.1
2626,광주광역시,동구,단독주택 ,21.6
2627,광주광역시,동구,단독주택 ,22.4
2628,광주광역시,동구,단독주택 ,14.6
2629,광주광역시,동구,단독주택 ,133.2
2630,광주광역시,북구,단독주택 ,11.7
2631,광주광역시,북구,연립다세대,52.9
2632,광주광역시,북구,단독주택 ,24.4
2633,광주광역시,북구,단독주택 ,86.7
2634,광주광역시,북구,단독주택 ,43.4
2635,광주광역시,북구,단독주택 ,36.2
2636,광주광역시,북구,단독주택 ,26.6
2637,광주광역시,북구,연립다세대,52.5
2638,광주광역시,북구,단독주택 ,45.7
2639,광주광역시,북구,연립다세대,31.7
2640,광주광역시,북구,단독주택 ,73
2641,광주광역시,북구,단독주택 ,89.9
2642,광주광역시,북구,단독주택 ,60
2643,광주광역시,북구,단독주택 ,70.9
2644,광주광역시,북구,단독주택 ,82.6
2645,광주광역시,북구,단독주택 ,122.3
2646,광주광역시,북구,단독주택 ,37.9
2647,광주광역시,북구,단독주택 ,47.3
2648,광주광역시,북구,단독주택 ,344.5
2649,광주광역시,북구,단독주택 ,92.1
2650,광주광역시,북구,단독주택 ,38.5
2651,광주광역시,북구,단독주택 ,64.4
2652,광주광역시,북구,단독주택 ,102.5
2653,광주광역시,북구,단독주택 ,22.4
2654,광주광역시,북구,단독주택 ,63.3
2655,광주광역시,북구,단독주택 ,125.1
2656,광주광역시,북구,단독주택 ,59.6
2657,광주광역시,북구,단독주택 ,78.9
2658,광주광역시,북구,단독주택 ,56.6
2659,광주광역시,북구,단독주택 ,43
2660,광주광역시,북구,단독주택 ,54.3
2661,광주광역시,북구,단독주택 ,160.7
2662,광주광역시,북구,단독주택 ,40.5
2663,광주광역시,북구,연립다세대,11.8
2664,광주광역시,북구,단독주택 ,25
2665,광주광역시,북구,단독주택 ,33.1
2666,광주광역시,북구,단독주택 ,59.4
2667,광주광역시,북구,연립다세대,37.7
2668,광주광역시,북구,단독주택 ,44.5
2669,광주광역시,북구,단독주택 ,48
2670,광주광역시,북구,단독주택 ,28.3
2671,광주광역시,북구,단독주택 ,110
2672,광주광역시,북구,단독주택 ,53.9
2673,광주광역시,북구,단독주택 ,21
2674,광주광역시,북구,단독주택 ,39.8
2675,광주광역시,북구,연립다세대,15.6
2676,광주광역시,북구,연립다세대,22.4
2677,광주광역시,북구,단독주택 ,45.4
2678,광주광역시,북구,단독주택 ,51.8
2679,광주광역시,북구,단독주택 ,91.4
2680,광주광역시,북구,단독주택 ,99.6
2681,광주광역시,북구,단독주택 ,12.1
2682,광주광역시,북구,단독주택 ,67.6
2683,광주광역시,북구,단독주택 ,87.2
2684,광주광역시,북구,단독주택 ,68
2685,광주광역시,북구,단독주택 ,32.5
2686,광주광역시,북구,단독주택 ,22.7
2687,광주광역시,북구,단독주택 ,80.5
2688,광주광역시,북구,단독주택 ,22.9
2689,광주광역시,북구,단독주택 ,42.9
2690,광주광역시,북구,단독주택 ,24.1
2691,광주광역시,북구,단독주택 ,40.9
2692,광주광역시,북구,단독주택 ,85.5
2693,광주광역시,북구,연립다세대,24.8
2694,광주광역시,북구,단독주택 ,34.1
2695,광주광역시,북구,단독주택 ,26.6
2696,광주광역시,북구,단독주택 ,48
2697,광주광역시,북구,단독주택 ,40.5
2698,광주광역시,북구,단독주택 ,77.8
2699,광주광역시,북구,단독주택 ,66.2
2700,광주광역시,북구,단독주택 ,19.8
2701,광주광역시,북구,단독주택 ,63.2
2702,광주광역시,북구,단독주택 ,56.1
2703,광주광역시,북구,단독주택 ,87.2
2704,광주광역시,북구,단독주택 ,57.7
2705,광주광역시,북구,단독주택 ,27.9
2706,광주광역시,북구,단독주택 ,52.1
2707,광주광역시,북구,단독주택 ,82.6
2708,광주광역시,북구,단독주택 ,137.2
2709,광주광역시,북구,단독주택 ,66.2
2710,광주광역시,북구,단독주택 ,44.8
2711,광주광역시,북구,단독주택 ,34.1
2712,광주광역시,북구,단독주택 ,12.8
2713,광주광역시,북구,단독주택 ,41.6
2714,광주광역시,북구,단독주택 ,77
2715,광주광역시,서구,단독주택 ,20.6
2716,광주광역시,서구,단독주택 ,27.3
2717,광주광역시,서구,단독주택 ,89.2
2718,광주광역시,서구,단독주택 ,41
2719,광주광역시,서구,연립다세대,49.1
2720,광주광역시,서구,단독주택 ,90.6
2721,광주광역시,서구,단독주택 ,56.4
2722,광주광역시,서구,단독주택 ,93.8
2723,광주광역시,서구,단독주택 ,134.5
2724,광주광역시,서구,연립다세대,17.9
2725,광주광역시,서구,단독주택 ,83
2726,광주광역시,서구,단독주택 ,194.7
2727,광주광역시,서구,단독주택 ,56
2728,광주광역시,서구,단독주택 ,92.5
2729,광주광역시,서구,단독주택 ,60
2730,광주광역시,서구,단독주택 ,117.8
2731,광주광역시,서구,단독주택 ,19.6
2732,광주광역시,서구,단독주택 ,66.2
2733,광주광역시,서구,단독주택 ,20.9
2734,광주광역시,서구,단독주택 ,113.8
2735,광주광역시,서구,단독주택 ,82.7
2736,광주광역시,서구,단독주택 ,177.5
2737,광주광역시,서구,단독주택 ,249.2
2738,광주광역시,서구,단독주택 ,23.9
2739,광주광역시,서구,단독주택 ,211.8
2740,광주광역시,서구,단독주택 ,72.4
2741,광주광역시,서구,단독주택 ,74.9
2742,광주광역시,서구,단독주택 ,225.5
2743,광주광역시,서구,단독주택 ,38
2744,광주광역시,서구,단독주택 ,36.5
2745,광주광역시,서구,단독주택 ,38.1
2746,광주광역시,서구,단독주택 ,58.5
2747,광주광역시,서구,연립다세대,43.8
2748,광주광역시,서구,단독주택 ,31.1
2749,광주광역시,서구,단독주택 ,62.3
2750,광주광역시,서구,단독주택 ,142.3
2751,광주광역시,서구,단독주택 ,237.1
2752,광주광역시,서구,연립다세대,100.6
2753,광주광역시,서구,단독주택 ,99.9
2754,광주광역시,서구,단독주택 ,67.9
2755,광주광역시,서구,단독주택 ,38.2
2756,광주광역시,서구,단독주택 ,86.4
2757,광주광역시,서구,단독주택 ,24.7
2758,광주광역시,서구,연립다세대,17.1
2759,광주광역시,서구,단독주택 ,30.3
2760,광주광역시,서구,단독주택 ,58.9
2761,광주광역시,서구,단독주택 ,71.7
2762,광주광역시,서구,연립다세대,48.5
2763,광주광역시,서구,단독주택 ,52.8
2764,대구광역시,남구,단독주택 ,33.7
2765,대구광역시,남구,단독주택 ,302.3
2766,대구광역시,남구,단독주택 ,16.6
2767,대구광역시,남구,연립다세대,22.9
2768,대구광역시,남구,단독주택 ,129.7
2769,대구광역시,남구,단독주택 ,68.2
2770,대구광역시,남구,단독주택 ,103.7
2771,대구광역시,남구,단독주택 ,107.4
2772,대구광역시,남구,단독주택 ,53.4
2773,대구광역시,남구,단독주택 ,107.3
2774,대구광역시,남구,연립다세대,43.1
2775,대구광역시,남구,단독주택 ,54.4
2776,대구광역시,남구,단독주택 ,132.9
2777,대구광역시,남구,단독주택 ,66.3
2778,대구광역시,남구,단독주택 ,14.2
2779,대구광역시,남구,연립다세대,31.3
2780,대구광역시,남구,연립다세대,25.7
2781,대구광역시,남구,단독주택 ,35
2782,대구광역시,남구,단독주택 ,36.3
2783,대구광역시,남구,단독주택 ,22.1
2784,대구광역시,남구,연립다세대,39.6
2785,대구광역시,남구,연립다세대,37.4
2786,대구광역시,남구,단독주택 ,67.2
2787,대구광역시,남구,단독주택 ,31.9
2788,대구광역시,남구,연립다세대,25.5
2789,대구광역시,남구,단독주택 ,32.3
2790,대구광역시,남구,단독주택 ,69.8
2791,대구광역시,남구,단독주택 ,14.2
2792,대구광역시,남구,단독주택 ,17.5
2793,대구광역시,남구,단독주택 ,21.5
2794,대구광역시,남구,연립다세대,36.3
2795,대구광역시,남구,연립다세대,102.2
2796,대구광역시,남구,단독주택 ,28.1
2797,대구광역시,남구,단독주택 ,26.8
2798,대구광역시,남구,단독주택 ,44.1
2799,대구광역시,남구,단독주택 ,48.6
2800,대구광역시,남구,연립다세대,45.5
2801,대구광역시,남구,단독주택 ,17.4
2802,대구광역시,남구,단독주택 ,55.7
2803,대구광역시,남구,단독주택 ,54.1
2804,대구광역시,남구,단독주택 ,13.5
2805,대구광역시,남구,연립다세대,23.8
2806,대구광역시,남구,연립다세대,14.9
2807,대구광역시,남구,단독주택 ,19.8
2808,대구광역시,남구,단독주택 ,17.5
2809,대구광역시,남구,연립다세대,57.3
2810,대구광역시,남구,단독주택 ,26.8
2811,대구광역시,남구,단독주택 ,37.3
2812,대구광역시,남구,단독주택 ,32.6
2813,대구광역시,남구,단독주택 ,126
2814,대구광역시,남구,연립다세대,63.6
2815,대구광역시,남구,연립다세대,12.4
2816,대구광역시,남구,단독주택 ,53.1
2817,대구광역시,남구,단독주택 ,71.2
2818,대구광역시,남구,단독주택 ,95.4
2819,대구광역시,남구,연립다세대,100.5
2820,대구광역시,남구,단독주택 ,169.1
2821,대구광역시,남구,단독주택 ,117.7
2822,대구광역시,남구,연립다세대,11.1
2823,대구광역시,남구,연립다세대,12.3
2824,대구광역시,남구,연립다세대,51.6
2825,대구광역시,달서구,단독주택 ,309
2826,대구광역시,달서구,단독주택 ,84.9
2827,대구광역시,달서구,단독주택 ,37.4
2828,대구광역시,달서구,단독주택 ,109.4
2829,대구광역시,달서구,단독주택 ,114.7
2830,대구광역시,달서구,연립다세대,12.8
2831,대구광역시,달서구,연립다세대,32.4
2832,대구광역시,달서구,단독주택 ,103.6
2833,대구광역시,달서구,단독주택 ,18.4
2834,대구광역시,달서구,단독주택 ,56.6
2835,대구광역시,달서구,단독주택 ,75.4
2836,대구광역시,달서구,단독주택 ,52.7
2837,대구광역시,달서구,단독주택 ,119.9
2838,대구광역시,달서구,연립다세대,75.5
2839,대구광역시,달서구,단독주택 ,13
2840,대구광역시,달서구,연립다세대,8.1
2841,대구광역시,달서구,연립다세대,57.2
2842,대구광역시,달서구,연립다세대,13.5
2843,대구광역시,달서구,단독주택 ,129.6
2844,대구광역시,달서구,단독주택 ,57.7
2845,대구광역시,달서구,단독주택 ,32.4
2846,대구광역시,달서구,단독주택 ,49.8
2847,대구광역시,달서구,연립다세대,54.9
2848,대구광역시,달서구,단독주택 ,29.5
2849,대구광역시,달서구,연립다세대,24.6
2850,대구광역시,달서구,연립다세대,26
2851,대구광역시,달서구,단독주택 ,122.6
2852,대구광역시,달서구,연립다세대,26.3
2853,대구광역시,달서구,단독주택 ,33.1
2854,대구광역시,달서구,단독주택 ,11.4
2855,대구광역시,달서구,연립다세대,20
2856,대구광역시,달서구,단독주택 ,232.3
2857,대구광역시,달서구,단독주택 ,153.1
2858,대구광역시,달서구,단독주택 ,85.2
